id,title,price,release_date,quantity,description,key_search,idPublisher
938,GIRLS' FRONTLINE M4 SOPMOD II 1/7,7550000,3/2022,5," Giá cập nhật tháng 2/2021 : 7.550.000đ, Girls' Frontline M4 SOPMOD II 1/7, Nhân vật : M4 SOPMOD II, Series :  Girls' Frontline, Tỷ lệ : 1/7, Hãng sản xuất : AmiAmi x AMAKUNI, Kích thước : 26cm , Phát hành : 3/2022, AmiAmi 1/7 Scale Figure AMAKUNI Girls' Frontline 1/7 AmiAmi x AMAKUNI M4 SOPMOD II ","  2/2021  7.550.000d, Girls' Frontline M4 SOPMOD II 1/7,   M4 SOPMOD II,    Girls' Frontline,   1/7,   AmiAmi x AMAKUNI,   26cm ,   3/2022, AmiAmi 1/7 Scale Figure AMAKUNI Girls' Frontline 1/7 AmiAmi x AMAKUNI M4 SOPMOD II ",54
939,POP UP PARADE DEMON SLAYER: KIMETSU NO YAIBA NEZUKO KAMADO,1400000,6/2021,5," Giá cập nhật tháng 2/2021 : 1.400.000đ, POP UP PARADE Demon Slayer: Kimetsu no Yaiba Nezuko Kamado, Nhân vật : Nezuko Kamado, Series :  Demon Slayer: Kimetsu no Yaiba, Hãng sản xuất : Good Smile Company, Kích thước : 14cm , Phát hành : 6/2021, Kimetsu no Yaiba Demon Slayer: Kimetsu no Yaiba Good Smile Company POP UP PARADE Demon Slayer Nezuko Kamado ","  2/2021  1.400.000d, POP UP PARADE Demon Slayer Kimetsu no Yaiba Nezuko Kamado,   Nezuko Kamado,    Demon Slayer Kimetsu no Yaiba,   Good Smile Company,   14cm ,   6/2021, Kimetsu no Yaiba Demon Slayer Kimetsu no Yaiba Good Smile Company POP UP PARADE Demon Slayer Nezuko Kamado ",3
940,KDCOLLE RE:ZERO -STARTING LIFE IN ANOTHER WORLD- FREDERICA BAUMANN TEA PARTY VER. 1/7,5450000,11/2021,5," Giá cập nhật tháng 2/2021 : 5.450.000đ, KDcolle Re:ZERO -Starting Life in Another World- Frederica Baumann Tea Party Ver. 1/7, Nhân vật : Frederica Baumann, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/7, Hãng sản xuất : Kadokawa, Kích thước : 25cm , Phát hành : 11/2021, Frederica Baumann Re:ZERO -Starting Life in Another World- 1/7 KDcolle Kadokawa Tea Party Re: Zero kara Hajimeru Isekai Seikatsu 1/7 Scale Figure ","  2/2021  5.450.000d, KDcolle ReZERO -Starting Life in Another World- Frederica Baumann Tea Party Ver. 1/7,   Frederica Baumann,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/7,   Kadokawa,   25cm ,   11/2021, Frederica Baumann ReZERO -Starting Life in Another World- 1/7 KDcolle Kadokawa Tea Party Re Zero kara Hajimeru Isekai Seikatsu 1/7 Scale Figure ",24
941,B-STYLE LOVEPLUS NENE ANEGASAKI SWIMSUIT VER. 1/4,7780000,9/2021,5," Giá cập nhật tháng 2/2021 : 7.780.000đ, B-STYLE Loveplus Nene Anegasaki Swimsuit Ver. 1/4, Nhân vật : Nene Anegasaki, Series :  Loveplus, Tỷ lệ : 1/4, Hãng sản xuất : FREEing, Kích thước : 41cm , Phát hành : 9/2021, Nene Anegasaki FREEing B-STYLE 1/4 Loveplus Swimsuit ","  2/2021  7.780.000d, B-STYLE Loveplus Nene Anegasaki Swimsuit Ver. 1/4,   Nene Anegasaki,    Loveplus,   1/4,   FREEing,   41cm ,   9/2021, Nene Anegasaki FREEing B-STYLE 1/4 Loveplus Swimsuit ",34
942,AZUR LANE JEAN BART DRESS VER. 1/7,5950000,8/2021,5," Giá cập nhật tháng 2/2021 : 5.950.000đ, Azur Lane Jean Bart Dress Ver. 1/7, Nhân vật : Jean Bart, Series :  Azur Lane, Tỷ lệ : 1/7, Hãng sản xuất : WING, Kích thước : 26cm , Phát hành : 8/2021, 1/7 Scale Figure Azur Lane Jean Bart Dress 1/7 WING ","  2/2021  5.950.000d, Azur Lane Jean Bart Dress Ver. 1/7,   Jean Bart,    Azur Lane,   1/7,   WING,   26cm ,   8/2021, 1/7 Scale Figure Azur Lane Jean Bart Dress 1/7 WING ",67
943,ONMYOJI HONKAKU GENSOU RPG OTAKEMARU 1/8,7280000,9/2021,5," Giá cập nhật tháng 2/2021 : 7.280.000đ, Onmyoji Honkaku Gensou RPG Otakemaru 1/8, Nhân vật : Otakemaru, Series :  Onmyoji, Tỷ lệ : 1/8, Hãng sản xuất : NetEase Games, Kích thước : 34.5cm , Phát hành : 9/2021, Onmyoji Honkaku Gensou RPG NetEase Games 1/8 Onmyoji Honkaku Onmyoji Otakemaru ","  2/2021  7.280.000d, Onmyoji Honkaku Gensou RPG Otakemaru 1/8,   Otakemaru,    Onmyoji,   1/8,   NetEase Games,   34.5cm ,   9/2021, Onmyoji Honkaku Gensou RPG NetEase Games 1/8 Onmyoji Honkaku Onmyoji Otakemaru ",58
944,ONMYOJI HONKAKU GENSOU RPG YAO BIKUNI 1/8,5450000,3/2021,5," Giá cập nhật tháng 2/2021 : 5.450.000đ, Onmyoji Honkaku Gensou RPG Yao Bikuni 1/8, Nhân vật : Yao Bikuni, Series :  Onmyoji, Tỷ lệ : 1/8, Hãng sản xuất : NetEase Games, Kích thước : 23.5cm , Phát hành : cuối tháng 3/2021, NetEase Games Onmyoji Honkaku Onmyoji Onmyoji Honkaku Gensou RPG Yao Bikuni 1/8 ","  2/2021  5.450.000d, Onmyoji Honkaku Gensou RPG Yao Bikuni 1/8,   Yao Bikuni,    Onmyoji,   1/8,   NetEase Games,   23.5cm ,   cuói tháng 3/2021, NetEase Games Onmyoji Honkaku Onmyoji Onmyoji Honkaku Gensou RPG Yao Bikuni 1/8 ",58
945,ONMYOJI HONKAKU GENSOU RPG MIKETSU 1/8,7800000,3/2021,5," Giá cập nhật tháng 2/2021 : 7.800.000đ, Onmyoji Honkaku Gensou RPG Miketsu 1/8, Nhân vật : Miketsu, Series :  Onmyoji, Tỷ lệ : 1/8, Hãng sản xuất : NetEase Games, Kích thước : 22.7cm , Phát hành : cuối tháng 3/2021, Onmyoji Honkaku Gensou RPG 1/8 Onmyoji Honkaku Miketsu NetEase Games Onmyoji ","  2/2021  7.800.000d, Onmyoji Honkaku Gensou RPG Miketsu 1/8,   Miketsu,    Onmyoji,   1/8,   NetEase Games,   22.7cm ,   cuói tháng 3/2021, Onmyoji Honkaku Gensou RPG 1/8 Onmyoji Honkaku Miketsu NetEase Games Onmyoji ",58
946,ONMYOJI HONKAKU GENSOU RPG UBUME 1/7,8280000,3/2021,5," Giá cập nhật tháng 2/2021 : 8.280.000đ, Onmyoji Honkaku Gensou RPG Ubume 1/7, Nhân vật : Ibaraki Douji, Series :  Onmyoji, Tỷ lệ : 1/7, Hãng sản xuất : NetEase Games, Kích thước : 29cm , Phát hành : cuối tháng 3/2021, 1/7 Scale Figure Onmyoji Honkaku Gensou RPG Onmyoji Onmyoji Honkaku 1/7 NetEase Games Ubume ","  2/2021  8.280.000d, Onmyoji Honkaku Gensou RPG Ubume 1/7,   Ibaraki Douji,    Onmyoji,   1/7,   NetEase Games,   29cm ,   cuói tháng 3/2021, 1/7 Scale Figure Onmyoji Honkaku Gensou RPG Onmyoji Onmyoji Honkaku 1/7 NetEase Games Ubume ",58
947,ONMYOJI HONKAKU GENSOU RPG IBARAKI DOUJI 1/8,5880000,3/2021,5," Giá cập nhật tháng 2/2021 : 5.880.000đ, Onmyoji Honkaku Gensou RPG Ibaraki Douji 1/8, Nhân vật : Ibaraki Douji, Series :  Onmyoji, Tỷ lệ : 1/8, Hãng sản xuất : NetEase Games, Kích thước : 30.5cm , Phát hành : cuối tháng 3/2021, Ibaraki Douji 1/8 Onmyoji Onmyoji Honkaku Gensou RPG NetEase Games Onmyoji Honkaku ","  2/2021  5.880.000d, Onmyoji Honkaku Gensou RPG Ibaraki Douji 1/8,   Ibaraki Douji,    Onmyoji,   1/8,   NetEase Games,   30.5cm ,   cuói tháng 3/2021, Ibaraki Douji 1/8 Onmyoji Onmyoji Honkaku Gensou RPG NetEase Games Onmyoji Honkaku ",58
948,ONMYOJI HONKAKU GENSOU RPG SHUTEN DOJI 1/8,5880000,3/2021,5," Giá cập nhật tháng 2/2021 : 5.880.000đ, Onmyoji Honkaku Gensou RPG Shuten Doji 1/8, Nhân vật : Shuten Doji, Series :  Onmyoji, Tỷ lệ : 1/8, Hãng sản xuất : NetEase Games, Kích thước : 30.5cm , Phát hành : cuối tháng 3/2021, Onmyoji Honkaku 1/8 Onmyoji Honkaku Gensou RPG Onmyoji NetEase Games Shuten Doji ","  2/2021  5.880.000d, Onmyoji Honkaku Gensou RPG Shuten Doji 1/8,   Shuten Doji,    Onmyoji,   1/8,   NetEase Games,   30.5cm ,   cuói tháng 3/2021, Onmyoji Honkaku 1/8 Onmyoji Honkaku Gensou RPG Onmyoji NetEase Games Shuten Doji ",58
949,"""G.N.PROJECT"" UNCODED WOLF ARMOR ALTERNATIVE 1/12 ACTION FIGURE",3450000,2/2021,5," Giá cập nhật tháng 2/2021 : 3.450.000đ, ""G.N.PROJECT"" Uncoded Wolf Armor Alternative 1/12 Action Figure, Nhân vật : Wolf Armor Alternative, Series :  G.N.PROJECT, Tỷ lệ : 1/12, Hãng sản xuất : Snail Shell Studio, Kích thước : 17cm , Phát hành : 2/2021, Snail Shell Studio 1/12 Uncoded Wolf G.N.PROJECT Armor Alternative Wolf Armor Alternative ","  2/2021  3.450.000d, ""G.N.PROJECT"" Uncoded Wolf Armor Alternative 1/12 Action Figure,   Wolf Armor Alternative,    G.N.PROJECT,   1/12,   Snail Shell Studio,   17cm ,   2/2021, Snail Shell Studio 1/12 Uncoded Wolf G.N.PROJECT Armor Alternative Wolf Armor Alternative ",6
950,ARPEGGIO OF BLUE STEEL MENTAL MODEL TAKAO SAILOR VER. NAVY BLUE EDITION 1/8,4750000,2/2021,5," Giá cập nhật tháng 2/2021 : 4.750.000đ, Arpeggio of Blue Steel Mental Model Takao Sailor Ver. Navy Blue Edition 1/8, Nhân vật : Takao, Series :  Arpeggio of Blue Steel, Tỷ lệ : 1/8 , Hãng sản xuất : ques Q, Kích thước : 21cm , Phát hành : cuối tháng 2/2021, Navy Blue ques Q Takao Sailor Mental Model Arpeggio of Blue Steel 1/8 ","  2/2021  4.750.000d, Arpeggio of Blue Steel Mental Model Takao Sailor Ver. Navy Blue Edition 1/8,   Takao,    Arpeggio of Blue Steel,   1/8 ,   ques Q,   21cm ,   cuói tháng 2/2021, Navy Blue ques Q Takao Sailor Mental Model Arpeggio of Blue Steel 1/8 ",60
951,SWORD ART ONLINE ALICIZATION EUGEO -WHITE SUIT VER.- 1/7,6600000,12/2021,5," Giá cập nhật tháng 2/2021 : 6.600.000đ, Sword Art Online Alicization Eugeo -White Suit Ver.- 1/7, Nhân vật : Eugeo, Series :  Sword Art Online Alicization , Tỷ lệ : 1/7, Hãng sản xuất : eStream, Kích thước : 24cm , Phát hành : 12/2021, White Suit Sword Art Online Alicization 1/7 Scale Figure Sword Art Online eStream Eugeo 1/7 ","  2/2021  6.600.000d, Sword Art Online Alicization Eugeo -White Suit Ver.- 1/7,   Eugeo,    Sword Art Online Alicization ,   1/7,   eStream,   24cm ,   12/2021, White Suit Sword Art Online Alicization 1/7 Scale Figure Sword Art Online eStream Eugeo 1/7 ",41
952,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- DEAMON REM -CRYSTAL DRESS VER- 1/7,13000000,9/2021,5," Giá cập nhật tháng 2/2021 : 13.000.000đ, Re:ZERO -Starting Life in Another World- Deamon Rem -Crystal Dress Ver- 1/7, Nhân vật : Rem, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/7 , Hãng sản xuất : eStream, Kích thước : 30cm , Phát hành : 9/2021, Crystal Dress Rem Re:ZERO 1/7 Scale Figure Re: Zero kara Hajimeru Isekai Seikatsu Re:ZERO -Starting Life in Another World- 1/7 eStream Deamon Rem 1/7 Crystal ","  2/2021  13.000.000d, ReZERO -Starting Life in Another World- Deamon Rem -Crystal Dress Ver- 1/7,   Rem,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/7 ,   eStream,   30cm ,   9/2021, Crystal Dress Rem ReZERO 1/7 Scale Figure Re Zero kara Hajimeru Isekai Seikatsu ReZERO -Starting Life in Another World- 1/7 eStream Deamon Rem 1/7 Crystal ",41
953,AZUR LANE LE MALIN 1/7,7850000,2/2022,5," Giá cập nhật tháng 2/2021 : 7.850.000đ, Azur Lane Le Malin 1/7, Nhân vật : Le Malin, Series :  Azur Lane, Tỷ lệ : 1/7 , Hãng sản xuất : MIMEYOI, Kích thước : 24cm , Phát hành : 2/2022, Le Malin 1/7 1/7 Scale Figure Azur Lane MIMEYOI ","  2/2021  7.850.000d, Azur Lane Le Malin 1/7,   Le Malin,    Azur Lane,   1/7 ,   MIMEYOI,   24cm ,   2/2022, Le Malin 1/7 1/7 Scale Figure Azur Lane MIMEYOI ",68
954,AZUR LANE LE MALIN TF EDITION 1/7,6600000,2/2022,5," Giá cập nhật tháng 2/2021 : 6.600.000đ, Azur Lane Le Malin TF edition 1/7, Nhân vật : Le Malin, Series :  Azur Lane, Tỷ lệ : 1/7 , Hãng sản xuất : MIMEYOI, Kích thước : 24cm , Phát hành : 2/2022, Le Malin 1/7 Scale Figure Azur Lane MIMEYOI TF edition 1/7 ","  2/2021  6.600.000d, Azur Lane Le Malin TF edition 1/7,   Le Malin,    Azur Lane,   1/7 ,   MIMEYOI,   24cm ,   2/2022, Le Malin 1/7 Scale Figure Azur Lane MIMEYOI TF edition 1/7 ",68
955,AZUR LANE SIRIUS BLUE WAVES AND CLOUDS VER. 1/7,7400000,5/2022,5," Giá cập nhật tháng 2/2021 : 7.400.000đ, Azur Lane Sirius Blue Waves and Clouds Ver. 1/7, Nhân vật : Sirius, Series :  Azur Lane, Tỷ lệ : 1/7, Hãng sản xuất : Alter, Kích thước : 28cm , Phát hành : 5/2022, 1/7 Blue Waves and Clouds Azur Lane Alter 1/7 Scale Figure Sirius ","  2/2021  7.400.000d, Azur Lane Sirius Blue Waves and Clouds Ver. 1/7,   Sirius,    Azur Lane,   1/7,   Alter,   28cm ,   5/2022, 1/7 Blue Waves and Clouds Azur Lane Alter 1/7 Scale Figure Sirius ",56
956,THAT TIME I GOT REINCARNATED AS A SLIME RIMURU=TEMPEST -ULTIMATE VER.- 1/7,14000000,12/2021,5," Giá cập nhật tháng 2/2021 : 14.000.000đ, That Time I Got Reincarnated as a Slime Rimuru=Tempest -Ultimate Ver.- 1/7, Nhân vật : Rimuru, Series :  That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken), Tỷ lệ : 1/7, Hãng sản xuất : eStream, Kích thước : 35.4cm , Phát hành : 12/2021, Rimuru eStream Tensei shitara Slime datta ken Tempest 1/7 That Time I Got Reincarnated as a Slime Ultimate 1/7 Scale Figure ","  2/2021  14.000.000d, That Time I Got Reincarnated as a Slime Rimuru=Tempest -Ultimate Ver.- 1/7,   Rimuru,    That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken),   1/7,   eStream,   35.4cm ,   12/2021, Rimuru eStream Tensei shitara Slime datta ken Tempest 1/7 That Time I Got Reincarnated as a Slime Ultimate 1/7 Scale Figure ",41
957,GIRLS' FRONTLINE PA-15 -LARKSPUR'S ALLURE- 1/6,5100000,3/2022,5," Giá cập nhật tháng 2/2021 : 5.100.000đ, Girls' Frontline PA-15 -Larkspur's Allure- 1/6, Nhân vật : PA-15 -Pink, Series :  Girls' Frontline, Tỷ lệ : 1/6, Hãng sản xuất : Phat Company, Kích thước : 17.5cm , Phát hành : 3/2022, 1/6 Girls' Frontline PA-15 Phat Company Larkspur's Allure ","  2/2021  5.100.000d, Girls' Frontline PA-15 -Larkspur's Allure- 1/6,   PA-15 -Pink,    Girls' Frontline,   1/6,   Phat Company,   17.5cm ,   3/2022, 1/6 Girls' Frontline PA-15 Phat Company Larkspur's Allure ",48
958,GIRLS' FRONTLINE PA-15 -PINK LARKSPUR'S ALLURE- 1/6,5100000,3/2022,5," Giá cập nhật tháng 2/2021 : 5.100.000đ, Girls' Frontline PA-15 -Pink Larkspur's Allure- 1/6, Nhân vật : PA-15 -Pink, Series :  Girls' Frontline, Tỷ lệ : 1/6, Hãng sản xuất : Phat Company, Kích thước : 17.5cm , Phát hành : 3/2022, Girls' Frontline Pink Larkspur's Allure 1/6 Phat Company PA-15 ","  2/2021  5.100.000d, Girls' Frontline PA-15 -Pink Larkspur's Allure- 1/6,   PA-15 -Pink,    Girls' Frontline,   1/6,   Phat Company,   17.5cm ,   3/2022, Girls' Frontline Pink Larkspur's Allure 1/6 Phat Company PA-15 ",48
959,JUJUTSU KAISEN SATORU GOJO 1/7,8400000,11/2021,5," Giá cập nhật tháng 2/2021 : 8.400.000đ, Jujutsu Kaisen Satoru Gojo 1/7, Nhân vật : Satoru Gojo, Series : Jujutsu Kaisen, Tỷ lệ : 1/7, Hãng sản xuất : MAPPA , eStream, Kích thước : 25.1cm , Phát hành : 11/2021, MAPPA Jujutsu Kaisen eStream 1/7 1/7 Scale Figure Satoru Gojo ","  2/2021  8.400.000d, Jujutsu Kaisen Satoru Gojo 1/7,   Satoru Gojo,   Jujutsu Kaisen,   1/7,   MAPPA , eStream,   25.1cm ,   11/2021, MAPPA Jujutsu Kaisen eStream 1/7 1/7 Scale Figure Satoru Gojo ",89
960,ARKNIGHTS LAPPLAND PROMOTION 2 PREMIUM VER. 1/7,7600000,8/2021,5," Giá cập nhật tháng 2/2021 : 7.600.000đ, Arknights Lappland Promotion 2 Premium Ver. 1/7, Nhân vật : Lappland, Series :  Arknights, Tỷ lệ : 1/7, Hãng sản xuất : APEX, Kích thước : 23.5cm , Phát hành : 8/2021, 1/7 Scale Figure Arknights Lappland Promotion 2 1/7 Premium Ver APEX ","  2/2021  7.600.000d, Arknights Lappland Promotion 2 Premium Ver. 1/7,   Lappland,    Arknights,   1/7,   APEX,   23.5cm ,   8/2021, 1/7 Scale Figure Arknights Lappland Promotion 2 1/7 Premium Ver APEX ",12
961,ARKNIGHTS LAPPLAND PROMOTION 2 NORMAL VER. 1/7,5200000,8/2021,5," Giá cập nhật tháng 2/2021 : 5.200.000đ, Arknights Lappland Promotion 2 Normal Ver. 1/7, Nhân vật : Lappland, Series :  Arknights, Tỷ lệ : 1/7, Hãng sản xuất : APEX, Kích thước : 23.5cm , Phát hành : 8/2021, Promotion 2 Arknights 1/7 Scale Figure Lappland Normal 1/7 APEX ","  2/2021  5.200.000d, Arknights Lappland Promotion 2 Normal Ver. 1/7,   Lappland,    Arknights,   1/7,   APEX,   23.5cm ,   8/2021, Promotion 2 Arknights 1/7 Scale Figure Lappland Normal 1/7 APEX ",12
962,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- RAM CHINA DRESS VER. 1/7,6650000,8/2021,5," Giá cập nhật tháng 2/2021 : 6.650.000đ, Re:ZERO -Starting Life in Another World- Ram China Dress ver. 1/7, Nhân vật : Ram, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/7, Hãng sản xuất : furyu, Kích thước : 22.5cm , Phát hành : 8/2021, 1/7 China Dress Re:ZERO -Starting Life in Another World- furyu Re:ZERO 1/7 Scale Figure Re: Zero kara Hajimeru Isekai Seikatsu Ram ","  2/2021  6.650.000d, ReZERO -Starting Life in Another World- Ram China Dress ver. 1/7,   Ram,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/7,   furyu,   22.5cm ,   8/2021, 1/7 China Dress ReZERO -Starting Life in Another World- furyu ReZERO 1/7 Scale Figure Re Zero kara Hajimeru Isekai Seikatsu Ram ",42
963,FATE/KALEID LINER PRISMA ILLYA 3REI!! ILLYASVIEL PRISMA RACING VER. 1/7,10500000,3/2022,5," Giá cập nhật tháng 2/2021 : 10.500.000đ, Fate/kaleid liner Prisma Illya 3rei!! Illyasviel PRISMA Racing ver. 1/7, Nhân vật : Illyasviel Von Einzbern(Illya), Series :  Fate/kaleid liner Prisma Illya 3rei!! , Tỷ lệ : 1/7 , Hãng sản xuất : plusone, Kích thước : 26cm , Phát hành : 3/2022, 1/7 Racing Illya Illyasviel Von Einzbern plusone 1/7 Scale Figure Fate/kaleid liner Prisma Illya 3rei!! Illyasviel PRISMA Fate ","  2/2021  10.500.000d, Fate/kaleid liner Prisma Illya 3rei!! Illyasviel PRISMA Racing ver. 1/7,   Illyasviel Von Einzbern(Illya),    Fate/kaleid liner Prisma Illya 3rei!! ,   1/7 ,   plusone,   26cm ,   3/2022, 1/7 Racing Illya Illyasviel Von Einzbern plusone 1/7 Scale Figure Fate/kaleid liner Prisma Illya 3rei!! Illyasviel PRISMA Fate ",90
964,HONOR OF KINGS JIA LUO: TAI HUA VER. 1/7,5850000,11/2021,5," Giá cập nhật tháng 2/2021 : 5.850.000đ, Honor of Kings Jia Luo: Tai Hua ver. 1/7, Nhân vật : Jia Luo, Series :  Honor of Kings (Wangzhe Rongyao), Tỷ lệ : 1/7, Hãng sản xuất : Myethos, Kích thước : 34.5cm , Phát hành : 11/2021, Wangzhe Rongyao Myethos 1/7 Scale Figure Tai Hua Jia Luo Honor of Kings 1/7 ","  2/2021  5.850.000d, Honor of Kings Jia Luo Tai Hua ver. 1/7,   Jia Luo,    Honor of Kings (Wangzhe Rongyao),   1/7,   Myethos,   34.5cm ,   11/2021, Wangzhe Rongyao Myethos 1/7 Scale Figure Tai Hua Jia Luo Honor of Kings 1/7 ",88
965,NEKOPARA AZUKI RACE QUEEN VER. 1/7,4100000,8/2021,5," Giá cập nhật tháng 2/2021 : 4.100.000đ, Nekopara Azuki Race Queen ver. 1/7, Nhân vật : Azuki, Series :  Nekopara, Tỷ lệ : 1/7, Hãng sản xuất : Nekoyome, Kích thước : 26cm , Phát hành : 8/2021, Nekoyome 1/7 Scale Figure 1/7 Nekopara Race Queen Azuki ","  2/2021  4.100.000d, Nekopara Azuki Race Queen ver. 1/7,   Azuki,    Nekopara,   1/7,   Nekoyome,   26cm ,   8/2021, Nekoyome 1/7 Scale Figure 1/7 Nekopara Race Queen Azuki ",91
966,MUSHOKU TENSEI JOBLESS REINCARNATION SYLPHIETTE 1/7,4650000,7/2021,5," Giá cập nhật tháng 2/2021 : 4.650.000đ, Mushoku Tensei jobless reincarnation Sylphiette 1/7, Nhân vật : Sylphiette, Series :  Mushoku Tensei, Tỷ lệ : 1/7, Hãng sản xuất : furyu, Kích thước : 17cm , Phát hành : 7/2021, jobless reincarnation 1/7 1/7 Scale Figure furyu Sylphiette Mushoku Tensei ","  2/2021  4.650.000d, Mushoku Tensei jobless reincarnation Sylphiette 1/7,   Sylphiette,    Mushoku Tensei,   1/7,   furyu,   17cm ,   7/2021, jobless reincarnation 1/7 1/7 Scale Figure furyu Sylphiette Mushoku Tensei ",42
967,MUSHOKU TENSEI JOBLESS REINCARNATION ROXY MIGURDIA 1/7,5280000,8/2021,5," Giá cập nhật tháng 2/2021 : 5.280.000đ, Mushoku Tensei jobless reincarnation Roxy Migurdia 1/7, Nhân vật : Roxy Migurdia, Series :  Mushoku Tensei, Tỷ lệ : 1/7, Hãng sản xuất : furyu, Kích thước : 22.5cm , Phát hành : 8/2021, Roxy Migurdia 1/7 Scale Figure furyu 1/7 jobless reincarnation Mushoku Tensei ","  2/2021  5.280.000d, Mushoku Tensei jobless reincarnation Roxy Migurdia 1/7,   Roxy Migurdia,    Mushoku Tensei,   1/7,   furyu,   22.5cm ,   8/2021, Roxy Migurdia 1/7 Scale Figure furyu 1/7 jobless reincarnation Mushoku Tensei ",42
968,THE HIDDEN DUNGEON ONLY I CAN ENTER EMMA BRIGHTNESS 1/7,4950000,8/2021,5," Giá cập nhật tháng 2/2021 : 4.950.000đ, The Hidden Dungeon Only I Can Enter Emma Brightness 1/7, Nhân vật : Emma Brightness, Series :  The Hidden Dungeon Only I Can Enter (Ore Dake Haireru Kakushi Dungeon), Tỷ lệ : 1/7, Hãng sản xuất : furyu, Kích thước : 23cm , Phát hành : 8/2021, furyu Ore Dake Haireru Kakushi Dungeon 1/7 The Hidden Dungeon Only I Can Enter 1/7 Scale Figure Emma Brightness ","  2/2021  4.950.000d, The Hidden Dungeon Only I Can Enter Emma Brightness 1/7,   Emma Brightness,    The Hidden Dungeon Only I Can Enter (Ore Dake Haireru Kakushi Dungeon),   1/7,   furyu,   23cm ,   8/2021, furyu Ore Dake Haireru Kakushi Dungeon 1/7 The Hidden Dungeon Only I Can Enter 1/7 Scale Figure Emma Brightness ",42
969,FATE/GRAND ORDER CASTER/SCATHACH=SKADI [SECOND ASCENSION] 1/7,6200000,3/2022,5," Giá cập nhật tháng 2/2021 : 6.200.000đ , Fate/Grand Order Caster/Scathach=Skadi [Second Ascension] 1/7, Nhân vật : Scathach , Skadi(Caster), Series :  Fate/Grand Order, Tỷ lệ : 1/7, Hãng sản xuất : ques Q, Kích thước : 24cm , Phát hành : 3/2022, 1/7 Scale Figure ques Q 1/7 Skadi(Caster) Skadi Fate Fate/Grand Order Scathach Second Ascensio Caster ","  2/2021  6.200.000d , Fate/Grand Order Caster/Scathach=Skadi [Second Ascension] 1/7,   Scathach , Skadi(Caster),    Fate/Grand Order,   1/7,   ques Q,   24cm ,   3/2022, 1/7 Scale Figure ques Q 1/7 Skadi(Caster) Skadi Fate Fate/Grand Order Scathach Second Ascensio Caster ",60
970,COMIC AUN HINAGIKU MIMORI ILLUSTRATION BY KUREHITO MISAKI BLUEISH PURPLE VER. 1/6,4880000,1/2021,5," Giá cập nhật tháng 2/2021 : 4.880.000đ, Comic Aun Hinagiku Mimori illustration by Kurehito Misaki Blueish Purple Ver. 1/6, Nhân vật : Hinagiku Mimori, Series :  Comic Aun, Tỷ lệ : 1/6, Hãng sản xuất : Skytube, Kích thước : 14cm , Phát hành : 1/2021, Hinagiku Mimori Kurehito Misaki Blueish Purple Comic Aun Skytube 1/6 illustration ","  2/2021  4.880.000d, Comic Aun Hinagiku Mimori illustration by Kurehito Misaki Blueish Purple Ver. 1/6,   Hinagiku Mimori,    Comic Aun,   1/6,   Skytube,   14cm ,   1/2021, Hinagiku Mimori Kurehito Misaki Blueish Purple Comic Aun Skytube 1/6 illustration ",39
