id,title,price,release_date,quantity,description,key_search
3222,NENDOROID ARKNIGHTS W,2680000,1/2021,5, 3/2021 2.680.000d  12/2020 1.680.000d  6/2020 1.580.000d Nendoroid Arknights W   W   Arknights   Good Smile Arts Shanghai   10cm   1/2021 Good Smile Arts Shanghai Arknights Nendoroid W chibi-figure, 3/2021 2.680.000d  12/2020 1.680.000d  6/2020 1.580.000d Nendoroid Arknights W   W   Arknights   Good Smile Arts Shanghai   10cm   1/2021 Good Smile Arts Shanghai Arknights Nendoroid W chibi-figure
3223,NENDOROID DETECTIVE CONAN RAN MOURI,1580000,2/2021,5, 6/2020  1.580.000d Nendoroid Detective Conan Ran Mouri  Ran Mouri    Detective Conan   Good Smile Company   10cm    2/2021  Good Smile Company Detective Conan Conan Nendoroid Ran Mouri chibi-figure, 6/2020  1.580.000d Nendoroid Detective Conan Ran Mouri  Ran Mouri    Detective Conan   Good Smile Company   10cm    2/2021  Good Smile Company Detective Conan Conan Nendoroid Ran Mouri chibi-figure
3224,NENDOROID DETECTIVE CONAN SHINICHI KUDO,1580000,2/2021,5," 6/2020  1.580.000d Nendoroid Detective Conan Shinichi Kudo   Shinichi Kudo , Conan    Detective Conan   Good Smile Company   10cm    2/2021  Good Smile Company Conan Nendoroid Shinichi Kudo Detective Conan chibi-figure"," 6/2020  1.580.000d Nendoroid Detective Conan Shinichi Kudo   Shinichi Kudo , Conan    Detective Conan   Good Smile Company   10cm    2/2021  Good Smile Company Conan Nendoroid Shinichi Kudo Detective Conan chibi-figure"
3225,NENDOROID IDOLISH7 YAMATO NIKAIDO,1420000,12/2020,5, 6/2020  1.420.000d Nendoroid Idolish7 Yamato Nikaido   Yamato Nikaido    Idolish7   Good Smile Company   10cm    12/2020  Idolish7 Good Smile Company Yamato Nikaido Nendoroid chibi-figure, 6/2020  1.420.000d Nendoroid Idolish7 Yamato Nikaido   Yamato Nikaido    Idolish7   Good Smile Company   10cm    12/2020  Idolish7 Good Smile Company Yamato Nikaido Nendoroid chibi-figure
3226,NENDOROID THE LAST OF US PART II ELLIE,1620000,11/2020,5, 6/2020  1.620.000d Nendoroid The Last of Us Part II Ellie   Ellie Williams   The Last of Us   Good Smile Company   10cm    11/2020  Ellie Williams The Last of Us Good Smile Company Nendoroid The Last of Us Part II chibi-figure, 6/2020  1.620.000d Nendoroid The Last of Us Part II Ellie   Ellie Williams   The Last of Us   Good Smile Company   10cm    11/2020  Ellie Williams The Last of Us Good Smile Company Nendoroid The Last of Us Part II chibi-figure
3227,ONMYOJI HONKAKU GENSOU UTSUWA NO MICHI SHIKIGAMI DEFORMED FIGURE 7PACK BOX,4000000,8/2020,5," 6/2020  4.000.000d Onmyoji Honkaku Gensou Utsuwa no Michi Shikigami Deformed Figure 7Pack BOX   Ootengu, Ibaraki Douji , Kachoufuugetsu , Inu Kami , Umibouzu , Niguchi Onna , Sakura no Sei    Onmyoji   NetEase Games   6.4cm    8/2020  7Pack BOX Kachoufuugetsu Umibouzu Onmyoji Niguchi Onna Inu Kami Ibaraki Douji Sakura no Sei Ootengu chibi-figure"," 6/2020  4.000.000d Onmyoji Honkaku Gensou Utsuwa no Michi Shikigami Deformed Figure 7Pack BOX   Ootengu, Ibaraki Douji , Kachoufuugetsu , Inu Kami , Umibouzu , Niguchi Onna , Sakura no Sei    Onmyoji   NetEase Games   6.4cm    8/2020  7Pack BOX Kachoufuugetsu Umibouzu Onmyoji Niguchi Onna Inu Kami Ibaraki Douji Sakura no Sei Ootengu chibi-figure"
3228,NENDOROID NARUTO SHIPPUDEN SASORI,1980000,12/2020,5, 6/2020  1.980.000d Nendoroid NARUTO Shippuden Sasori   Sasori    NARUTO Shippuden   Good Smile Company   10cm    12/2020  NARUTO Nendoroid Good Smile Company NARUTO Shippuden Sasori chibi-figure, 6/2020  1.980.000d Nendoroid NARUTO Shippuden Sasori   Sasori    NARUTO Shippuden   Good Smile Company   10cm    12/2020  NARUTO Nendoroid Good Smile Company NARUTO Shippuden Sasori chibi-figure
3229,NENDOROID OKAMI AMATERASU,1620000,11/2020,5, 6/2020  1.620.000d Nendoroid Okami Amaterasu   Amaterasu    Okami   Max Factory   10cm    11/2020  Okami Nendoroid Max Factory Amaterasu chibi-figure, 6/2020  1.620.000d Nendoroid Okami Amaterasu   Amaterasu    Okami   Max Factory   10cm    11/2020  Okami Nendoroid Max Factory Amaterasu chibi-figure
3230,NENDOROID OKAMI AMATERASU DX VER,2200000,11/2020,5, 6/2020  2.200.000d Nendoroid Okami Amaterasu DX Ver   Amaterasu     Okami   Max Factory   10cm    11/2020  DX Ver Amaterasu Nendoroid Max Factory Okami chibi-figure, 6/2020  2.200.000d Nendoroid Okami Amaterasu DX Ver   Amaterasu     Okami   Max Factory   10cm    11/2020  DX Ver Amaterasu Nendoroid Max Factory Okami chibi-figure
3231,NENDOROID PROJECT SAKURA WARS SAKURA AMAMIYA,1550000,12/2020,5, 6/2020  1.550.000d Nendoroid Project Sakura Wars Sakura Amamiya   Sakura Amamiya    Sakura Wars   Good Smile Company   10cm    12/2020  Good Smile Company Nendoroid Sakura Wars Sakura Amamiya chibi-figure, 6/2020  1.550.000d Nendoroid Project Sakura Wars Sakura Amamiya   Sakura Amamiya    Sakura Wars   Good Smile Company   10cm    12/2020  Good Smile Company Nendoroid Sakura Wars Sakura Amamiya chibi-figure
3232,NENDOROID JIBAKU SHOUNEN HANAKO-KUN HANAKO-KUN,5250000,11/2020,5, 5/2021  5.250.000d  11/2020  2.400.000d  6/2020  1.580.000d Nendoroid Jibaku Shounen Hanako-kun Hanako-kun   Hanako-kun(Amane Yugi)    Jibaku Shounen Hanako-kun (Toilet-bound Hanako-kun)   Good Smile Company   10cm    11/2020  Good Smile Company Toilet-bound Hanako-kun Jibaku Shounen Hanako-kun Nendoroid Amane Yugi Hanako-kun chibi-figure, 5/2021  5.250.000d  11/2020  2.400.000d  6/2020  1.580.000d Nendoroid Jibaku Shounen Hanako-kun Hanako-kun   Hanako-kun(Amane Yugi)    Jibaku Shounen Hanako-kun (Toilet-bound Hanako-kun)   Good Smile Company   10cm    11/2020  Good Smile Company Toilet-bound Hanako-kun Jibaku Shounen Hanako-kun Nendoroid Amane Yugi Hanako-kun chibi-figure
3233,NENDOROID YURU CAMP ENA SAITO,1880000,11/2020,5, 6/2020  1.880.000d Nendoroid Yuru Camp Ena Saito   Ena Saitou     Yuru Camp (Laid-Back Camp)    Good Smile Company   10cm    11/2020  Nendoroid Yuru Camp Laid-Back Camp Good Smile Company Ena Saitou chibi-figure, 6/2020  1.880.000d Nendoroid Yuru Camp Ena Saito   Ena Saitou     Yuru Camp (Laid-Back Camp)    Good Smile Company   10cm    11/2020  Nendoroid Yuru Camp Laid-Back Camp Good Smile Company Ena Saitou chibi-figure
3234,NENDOROID DEMON SLAYER: KIMETSU NO YAIBA INOSUKE HASHIBIRA,1680000,11/2020,5, 6/2020  1.680.000d Nendoroid Demon Slayer Kimetsu no Yaiba Inosuke Hashibira   Inosuke Hashibira    Demon Slayer Kimetsu no Yaiba   Good Smile Company   10cm    11/2020  Kimetsu no Yaiba Inosuke Hashibira Good Smile Company Demon Slayer Nendoroid chibi-figure, 6/2020  1.680.000d Nendoroid Demon Slayer Kimetsu no Yaiba Inosuke Hashibira   Inosuke Hashibira    Demon Slayer Kimetsu no Yaiba   Good Smile Company   10cm    11/2020  Kimetsu no Yaiba Inosuke Hashibira Good Smile Company Demon Slayer Nendoroid chibi-figure
3235,NENDOROID BANG DREAM! GIRLS BAND PARTY! HINA HIKAWA STAGE OUTFIT VER.,1580000,12/2020,5, 6/2020  1.580.000d Nendoroid BanG Dream! Girls Band Party! Hina Hikawa Stage Outfit Ver.   Hina Hikawa    BanG Dream! Girls Band Party!    Good Smile Company   10cm    12/2020  BanG Dream! Girls Band Party! Stage Outfit Good Smile Company Nendoroid Hina Hikawa chibi-figure, 6/2020  1.580.000d Nendoroid BanG Dream! Girls Band Party! Hina Hikawa Stage Outfit Ver.   Hina Hikawa    BanG Dream! Girls Band Party!    Good Smile Company   10cm    12/2020  BanG Dream! Girls Band Party! Stage Outfit Good Smile Company Nendoroid Hina Hikawa chibi-figure
3236,"NENDOROID TV ANIME ""JOJO'S BIZARRE ADVENTURE GOLDEN WIND"" GUIDO MISTA",1680000,11/2020,5," 6/2020  1.600.000d Nendoroid TV Anime ""JoJo's Bizarre Adventure Golden Wind"" Guido Mista   Guido Mista    JoJo's Bizarre Adventure Golden Wind   Medicos Entertainment   10cm    11/2020  Medicos Entertainment JoJo's Bizarre Adventure Golden Wind Guido Mista Nendoroid TV Anime chibi-figure"," 6/2020  1.600.000d Nendoroid TV Anime ""JoJo's Bizarre Adventure Golden Wind"" Guido Mista   Guido Mista    JoJo's Bizarre Adventure Golden Wind   Medicos Entertainment   10cm    11/2020  Medicos Entertainment JoJo's Bizarre Adventure Golden Wind Guido Mista Nendoroid TV Anime chibi-figure"
3237,NENDOROID ARKNIGHTS EXUSIAI,1580000,11/2020,5, 6/2020  1.580.000d Nendoroid Arknights Exusiai   Exusiai    Arknight   Good Smile Arts Shanghai   11cm    11/2020  Good Smile Arts Shanghai Arknights Exusiai Nendoroid chibi-figure, 6/2020  1.580.000d Nendoroid Arknights Exusiai   Exusiai    Arknight   Good Smile Arts Shanghai   11cm    11/2020  Good Smile Arts Shanghai Arknights Exusiai Nendoroid chibi-figure
3238,NENDOROID NARUTO SHIPPUDEN NEJI HYUUGA,1820000,12/2020,5, 6/2020  1.820.000d Nendoroid NARUTO Shippuden Neji Hyuuga   Neji Hyuuga    NARUTO Shippuden   Good Smile Company   10cm    12/2020  Good Smile Company Neji Hyuuga Nendoroid Neji NARUTO Shippuden chibi-figure, 6/2020  1.820.000d Nendoroid NARUTO Shippuden Neji Hyuuga   Neji Hyuuga    NARUTO Shippuden   Good Smile Company   10cm    12/2020  Good Smile Company Neji Hyuuga Nendoroid Neji NARUTO Shippuden chibi-figure
3239,NENDOROID HAKUOKI SHINKAI SOJI OKITA,1580000,11/2020,5, 5/2020  1.580.000d Nendoroid Hakuoki Shinkai Soji Okita   Soji Okita    Hakuoki Shinkai   Good Smile Company   10cm    11/2020  Hakuoki Shinkai Good Smile Company Soji Okita Nendoroid chibi-figure, 5/2020  1.580.000d Nendoroid Hakuoki Shinkai Soji Okita   Soji Okita    Hakuoki Shinkai   Good Smile Company   10cm    11/2020  Hakuoki Shinkai Good Smile Company Soji Okita Nendoroid chibi-figure
3240,NENDOROID THE HERO IS OVERPOWERED BUT OVERLY CAUTIOUS RISTARTE,1600000,12/2020,5, 5/2020  1.600.000d Nendoroid The Hero is Overpowered but Overly Cautious Ristarte   Ristarte    The Hero is Overpowered but Overly Cautious   Good Smile Company   10cm    12/2020  The Hero is Overpowered but Overly Cautious Good Smile Company Ristarte Nendoroid chibi-figure, 5/2020  1.600.000d Nendoroid The Hero is Overpowered but Overly Cautious Ristarte   Ristarte    The Hero is Overpowered but Overly Cautious   Good Smile Company   10cm    12/2020  The Hero is Overpowered but Overly Cautious Good Smile Company Ristarte Nendoroid chibi-figure
3241,NENDOROID THE WITCHER 3 WILD HUNT YENNEFER,2180000,10/2020,5, 5/2021  2.180.000d  5/2020  1.550.000d Nendoroid The Witcher 3 Wild Hunt Yennefer   Yennefer    The Witcher 3 Wild Hunt   Good Smile Company   10cm    10/2020  Good Smile Company The Witcher Nendoroid Yennefer The Witcher 3 Wild Hunt chibi-figure, 5/2021  2.180.000d  5/2020  1.550.000d Nendoroid The Witcher 3 Wild Hunt Yennefer   Yennefer    The Witcher 3 Wild Hunt   Good Smile Company   10cm    10/2020  Good Smile Company The Witcher Nendoroid Yennefer The Witcher 3 Wild Hunt chibi-figure
3242,NENDOROID HARRY POTTER ALBUS DUMBLEDORE,1550000,11/2020,5, 5/2020  1.550.000d Nendoroid Harry Potter Albus Dumbledore   Albus Dumbledore    Harry Potter     Good Smile Company   10cm    11/2020  Good Smile Company Nendoroid Harry Potter Albus Dumbledore chibi-figure, 5/2020  1.550.000d Nendoroid Harry Potter Albus Dumbledore   Albus Dumbledore    Harry Potter     Good Smile Company   10cm    11/2020  Good Smile Company Nendoroid Harry Potter Albus Dumbledore chibi-figure
3243,NENDOROID DOLL THE CASE FILES OF JEWELER RICHARD: RICHARD RANASINGHE DE VULPIAN,1980000,2/2021,5, 5/2020  1.980.000d Nendoroid Doll The Case Files of Jeweler Richard Richard Ranasinghe de Vulpian    Richard Ranasinghe de Vulpian   The Case Files of Jeweler Richard (Housekisho Richard-shi no Nazo Kantei)   Good Smile Company   14cm    2/2021  Nendoroid Doll The Case Files of Jeweler Richard Good Smile Company Housekisho Richard-shi no Nazo Kantei Richard Ranasinghe de Vulpian chibi-figure, 5/2020  1.980.000d Nendoroid Doll The Case Files of Jeweler Richard Richard Ranasinghe de Vulpian    Richard Ranasinghe de Vulpian   The Case Files of Jeweler Richard (Housekisho Richard-shi no Nazo Kantei)   Good Smile Company   14cm    2/2021  Nendoroid Doll The Case Files of Jeweler Richard Good Smile Company Housekisho Richard-shi no Nazo Kantei Richard Ranasinghe de Vulpian chibi-figure
3244,NENDOROID SOUKOU MUSUME: MIZEREMU CRISISLBCS: ACHILLES KARINA MIKAZUKI,1880000,12/2020,5, 5/2020  1.880.000d Nendoroid Soukou Musume Mizeremu CrisisLBCS Achilles Karina Mikazuki   Achilles(Karina Mikazuki)    Soukou Musume ( Danball Senki )    Good Smile Company   10cm    12/2020  Karina Mikazuki Good Smile Company Danball Senki Achilles Soukou Musume Nendoroid chibi-figure, 5/2020  1.880.000d Nendoroid Soukou Musume Mizeremu CrisisLBCS Achilles Karina Mikazuki   Achilles(Karina Mikazuki)    Soukou Musume ( Danball Senki )    Good Smile Company   10cm    12/2020  Karina Mikazuki Good Smile Company Danball Senki Achilles Soukou Musume Nendoroid chibi-figure
3245,NENDOROID THE NIGHTMARE BEFORE CHRISTMAS JACK SKELLINGTON,1700000,11/2020,5," 5/2020  1.700.000d Nendoroid The Nightmare Before Christmas Jack Skellington       Jack Skellington , Zero    The Nightmare Before Christmas   Good Smile Company   13cm    11/2020  Zero Nendoroid The Nightmare Before Christmas Good Smile Company Jack Skellington chibi-figure"," 5/2020  1.700.000d Nendoroid The Nightmare Before Christmas Jack Skellington       Jack Skellington , Zero    The Nightmare Before Christmas   Good Smile Company   13cm    11/2020  Zero Nendoroid The Nightmare Before Christmas Good Smile Company Jack Skellington chibi-figure"
3246,NENDOROID GIRLS' FRONTLINE G11,1820000,10/2020,5, 5/2020  1.820.000d Nendoroid Girls' Frontline G11   G11    Girls' Frontline   Good Smile Arts Shanghai   10cm    10/2020  Girls' Frontline Nendoroid G11 Good Smile Arts Shanghai chibi-figure, 5/2020  1.820.000d Nendoroid Girls' Frontline G11   G11    Girls' Frontline   Good Smile Arts Shanghai   10cm    10/2020  Girls' Frontline Nendoroid G11 Good Smile Arts Shanghai chibi-figure
3247,NENDOROID OVERWATCH REINHARDT CLASSIC SKIN EDITION,2050000,11/2020,5, 5/2020  2.050.000d Nendoroid Overwatch Reinhardt Classic Skin Edition   Reinhardt    Overwatch   Good Smile Company   13cm    11/2020  Reinhardt Nendoroid Good Smile Company Classic Skin Overwatch chibi-figure, 5/2020  2.050.000d Nendoroid Overwatch Reinhardt Classic Skin Edition   Reinhardt    Overwatch   Good Smile Company   13cm    11/2020  Reinhardt Nendoroid Good Smile Company Classic Skin Overwatch chibi-figure
3248,NENDOROID SWORD ART ONLINE ALICIZATION WAR OF UNDERWORLD ASUNA [STACIA: THE GODDESS OF CREATION],2100000,11/2020,5, 1/2021  2.100.000d  5/2020  1.500.000d Nendoroid Sword Art Online Alicization War of Underworld Asuna [Stacia the Goddess of Creation]    Asuna Yuuki(Asuna/Titania)    Sword Art Online Alicization    Good Smile Company   10cm    11/2020  Stacia: the Goddess of Creation Sword Art Online Alicization War of Underworld Good Smile Company Asuna Nendoroid Titania chibi-figure, 1/2021  2.100.000d  5/2020  1.500.000d Nendoroid Sword Art Online Alicization War of Underworld Asuna [Stacia the Goddess of Creation]    Asuna Yuuki(Asuna/Titania)    Sword Art Online Alicization    Good Smile Company   10cm    11/2020  Stacia the Goddess of Creation Sword Art Online Alicization War of Underworld Good Smile Company Asuna Nendoroid Titania chibi-figure
3249,NENDOROID KANON AYU TSUKIMIYA,1550000,11/2020,5, 5/2020  1.550.000d Nendoroid Kanon Ayu Tsukimiya   Ayu Tsukimiya    Kanon    Good Smile Company   10cm    11/2020  Ayu Tsukimiya Good Smile Company Kanon Nendoroid chibi-figure, 5/2020  1.550.000d Nendoroid Kanon Ayu Tsukimiya   Ayu Tsukimiya    Kanon    Good Smile Company   10cm    11/2020  Ayu Tsukimiya Good Smile Company Kanon Nendoroid chibi-figure
3250,NENDOROID ZOMBIE LAND SAGA JUNKO KONNO,1600000,10/2020,5, 10/2020  1.600.000d Nendoroid Zombie Land Saga Junko Konno   Junko Konno    Zombie Land Saga   Good Smile Company   10cm    10/2020  Junko Konno Nendoroid Zombie Land Saga Good Smile Company chibi-figure, 10/2020  1.600.000d Nendoroid Zombie Land Saga Junko Konno   Junko Konno    Zombie Land Saga   Good Smile Company   10cm    10/2020  Junko Konno Nendoroid Zombie Land Saga Good Smile Company chibi-figure
3251,NENDOROID TOUHOU PROJECT MARISA KIRISAME 2.0,2500000,11/2020,5, 5/2020  2.500.000d Nendoroid Touhou Project Marisa Kirisame 2.0   Marisa Kirisame    Touhou Project   Good Smile Company   10cm    11/2020  2.0 Touhou Project Marisa Kirisame Nendoroid Good Smile Company chibi-figure, 5/2020  2.500.000d Nendoroid Touhou Project Marisa Kirisame 2.0   Marisa Kirisame    Touhou Project   Good Smile Company   10cm    11/2020  2.0 Touhou Project Marisa Kirisame Nendoroid Good Smile Company chibi-figure
3252,NENDOROID AVENGERS: ENDGAME ANT-MAN ENDGAME VER,1500000,12/2020,5, 5/2020  1.500.000d Nendoroid Avengers Endgame Ant-Man Endgame Ver   Ant-Man    Avengers Endgame   Good Smile Company   10cm    12/2020  Avengers: Endgame Ant-Man Nendoroid Endgame Ver Good Smile Company chibi-figure, 5/2020  1.500.000d Nendoroid Avengers Endgame Ant-Man Endgame Ver   Ant-Man    Avengers Endgame   Good Smile Company   10cm    12/2020  Avengers Endgame Ant-Man Nendoroid Endgame Ver Good Smile Company chibi-figure
3253,NENDOROID AVENGERS: ENDGAME ANT-MAN ENDGAME VER. DX,2480000,10/2020,5, 5/2020  2.480.000d Nendoroid Avengers Endgame Ant-Man Endgame Ver. DX   Ant-Man    Avengers Endgame     Good Smile Company   10cm    10/2020  Avengers: Endgame Nendoroid Ant-Man Good Smile Company Endgame Ver DX chibi-figure, 5/2020  2.480.000d Nendoroid Avengers Endgame Ant-Man Endgame Ver. DX   Ant-Man    Avengers Endgame     Good Smile Company   10cm    10/2020  Avengers Endgame Nendoroid Ant-Man Good Smile Company Endgame Ver DX chibi-figure
3254,NENDOROID BANG DREAM! GIRLS BAND PARTY! KAORU SETA STAGE OUTFIT VER,1580000,11/2020,5, 5/2020  1.580.000d Nendoroid BanG Dream! Girls Band Party! Kaoru Seta Stage Outfit Ver   Kaoru Seta   BanG Dream! Girls Band Party!   Good Smile Company   10cm    11/2020  Stage Outfit Good Smile Company BanG Dream! Girls Band Party! Nendoroid Kaoru Seta chibi-figure, 5/2020  1.580.000d Nendoroid BanG Dream! Girls Band Party! Kaoru Seta Stage Outfit Ver   Kaoru Seta   BanG Dream! Girls Band Party!   Good Smile Company   10cm    11/2020  Stage Outfit Good Smile Company BanG Dream! Girls Band Party! Nendoroid Kaoru Seta chibi-figure
3255,NENDOROID AVENGERS: ENDGAME HULK ENDGAME VER.,2200000,10/2020,5, 5/2020  2.200.000d Nendoroid Avengers Endgame Hulk Endgame Ver.   Hulk    Avengers Endgame   Good Smile Company   10cm    10/2020  Nendoroid Avengers Good Smile Company Avengers: Endgame Hulk chibi-figure, 5/2020  2.200.000d Nendoroid Avengers Endgame Hulk Endgame Ver.   Hulk    Avengers Endgame   Good Smile Company   10cm    10/2020  Nendoroid Avengers Good Smile Company Avengers Endgame Hulk chibi-figure
3256,NENDOROID HOUKAI 3RD MEI RAIDEN LIGHTNING EMPRESS VER,1700000,11/2020,5, 5/2020  1.700.000d Nendoroid Houkai 3rd Mei Raiden Lightning Empress Ver   Mei Raiden    Houkai 3rd   Good Smile Arts Shanghai   10cm    11/2020  Mei Raiden Good Smile Arts Shanghai Houkai 3rd Nendoroid Raiden Lightning Empress chibi-figure, 5/2020  1.700.000d Nendoroid Houkai 3rd Mei Raiden Lightning Empress Ver   Mei Raiden    Houkai 3rd   Good Smile Arts Shanghai   10cm    11/2020  Mei Raiden Good Smile Arts Shanghai Houkai 3rd Nendoroid Raiden Lightning Empress chibi-figure
3257,NENDOROID HARRY POTTER DRACO MALFOY QUIDDITCH VER,1500000,11/2020,5, 5/2020  1.500.000d Nendoroid Harry Potter Draco Malfoy Quidditch Ver   Draco Malfoy    Harry Potter   Good Smile Company   10cm    11/2020  Quidditch Ver Good Smile Company Nendoroid Draco Malfoy Harry Potter chibi-figure, 5/2020  1.500.000d Nendoroid Harry Potter Draco Malfoy Quidditch Ver   Draco Malfoy    Harry Potter   Good Smile Company   10cm    11/2020  Quidditch Ver Good Smile Company Nendoroid Draco Malfoy Harry Potter chibi-figure
3258,NENDOROID KANTAI COLLECTION -KAN COLLE- JOHNSTON,2100000,11/2020,5, 5/2020  2.100.000d Nendoroid Kantai Collection -Kan Colle- Johnston   Johnston   Kantai Collection -Kan Colle-   Good Smile Company   10cm    11/2020  Good Smile Company Kan Colle Kantai Collection Johnston Nendoroid chibi-figure, 5/2020  2.100.000d Nendoroid Kantai Collection -Kan Colle- Johnston   Johnston   Kantai Collection -Kan Colle-   Good Smile Company   10cm    11/2020  Good Smile Company Kan Colle Kantai Collection Johnston Nendoroid chibi-figure
3259,NENDOROID KIMETSU NO YAIBA ZENITSU AGATSUMA,1800000,212/2021,5, 5/2021  1.800.000d  5/2020  1.680.000d Nendoroid Kimetsu no Yaiba Zenitsu Agatsuma   Zenitsu Agatsuma    Kimetsu no Yaiba (Demon Slayer)   Good Smile Company   10cm   laÌn 1  10/2020  PhaÌt haÌnh laÌn 2  12/2021 Demon Slayer Zenitsu Agatsuma Kimetsu no Yaiba Good Smile Company Nendoroid chibi-figure, 5/2021  1.800.000d  5/2020  1.680.000d Nendoroid Kimetsu no Yaiba Zenitsu Agatsuma   Zenitsu Agatsuma    Kimetsu no Yaiba (Demon Slayer)   Good Smile Company   10cm   làn 1  10/2020  Phát hành làn 2  12/2021 Demon Slayer Zenitsu Agatsuma Kimetsu no Yaiba Good Smile Company Nendoroid chibi-figure
3260,NENDOROID LUCIFER,1580000,3/2018,5, 5/2020  1.580.000d Nendoroid Lucifer   Lucifier   Monster Strike   Good Smile Company   10cm    3/2018  Lucifer Good Smile Company Nendoroid Monster Strike chibi-figure, 5/2020  1.580.000d Nendoroid Lucifer   Lucifier   Monster Strike   Good Smile Company   10cm    3/2018  Lucifer Good Smile Company Nendoroid Monster Strike chibi-figure
3261,NENDOROID KAGUYA-SAMA: LOVE IS WAR -THE GENIUSES' WAR OF LOVE AND BRAINS- MIYUKI SHIROGANE,1620000,10/2020,5, 8/2020  1.800.000d  5/2020  1.620.000d Nendoroid Kaguya-sama Love Is War -The Geniuses' War of Love and Brains- Miyuki Shirogane   Miyuki Shirogane    Kaguya-sama Love Is War   Toytec   10cm    10/2020  Toytec Miyuki Shirogane Kaguya-sama: Love Is War Nendoroid The Geniuses' War of Love and Brains chibi-figure, 8/2020  1.800.000d  5/2020  1.620.000d Nendoroid Kaguya-sama Love Is War -The Geniuses' War of Love and Brains- Miyuki Shirogane   Miyuki Shirogane    Kaguya-sama Love Is War   Toytec   10cm    10/2020  Toytec Miyuki Shirogane Kaguya-sama Love Is War Nendoroid The Geniuses' War of Love and Brains chibi-figure
3262,NENDOROID ULTRAMAN SUIT,2000000,12/2020,5, 5/2020  2.000.000d Nendoroid ULTRAMAN SUIT    ULTRAMAN(Shinjirou Hayata)    ULTRAMAN   Aquamarine   11cm    12/2020  ULTRAMAN Shinjirou Hayata ULTRAMAN SUIT Nendoroid chibi-figure, 5/2020  2.000.000d Nendoroid ULTRAMAN SUIT    ULTRAMAN(Shinjirou Hayata)    ULTRAMAN   Aquamarine   11cm    12/2020  ULTRAMAN Shinjirou Hayata ULTRAMAN SUIT Nendoroid chibi-figure
3263,MINICRAFT SERIES DEFORMED POSABLE FIGURE NON SCALE AZUR LANE ENTERPRISE VER,2050000,10/2020,5," 5/2020  2.050.000d MINICRAFT  Deformed Posable Figure Non Scale Azur Lane Enterprise Ver   Enterprise    Azur Lane   Hobby Max , Hobby Max Japan   12cm    10/2020  Hobby Max Enterprise Deformed Posable Figure Non Scale MINICRAFT Series Hobby Max Japan Azur Lane chibi-figure"," 5/2020  2.050.000d MINICRAFT  Deformed Posable Figure Non Scale Azur Lane Enterprise Ver   Enterprise    Azur Lane   Hobby Max , Hobby Max Japan   12cm    10/2020  Hobby Max Enterprise Deformed Posable Figure Non Scale MINICRAFT  Hobby Max Japan Azur Lane chibi-figure"
3264,MINICRAFT SERIES DEFORMED POSABLE FIGURE NON SCALE AZUR LANE BELFAST VER,2050000,10/2020,5, 5/2020  2.050.000d MINICRAFT  Deformed Posable Figure Non Scale Azur Lane Belfast Ver   Belfast     Azur Lane   Hobby Max   11cm    10/2020  Deformed Posable Figure Non Scale Belfast MINICRAFT Series Hobby Max Azur Lane chibi-figure, 5/2020  2.050.000d MINICRAFT  Deformed Posable Figure Non Scale Azur Lane Belfast Ver   Belfast     Azur Lane   Hobby Max   11cm    10/2020  Deformed Posable Figure Non Scale Belfast MINICRAFT  Hobby Max Azur Lane chibi-figure
3265,"NENDOROID TV ANIME ""JOJO'S BIZARRE ADVENTURE GOLDEN WIND"" RISOTTO NERO",1600000,9/2020,5," 5/2020  1.600.000d Nendoroid TV Anime ""JoJo's Bizarre Adventure Golden Wind"" Risotto Nero   Risotto Nero    JoJo's Bizarre Adventure    Medicos Entertainment   10cm    9/2020  Medicos Entertainment Risotto Nero Nendoroid JoJo's Bizarre Adventure chibi-figure"," 5/2020  1.600.000d Nendoroid TV Anime ""JoJo's Bizarre Adventure Golden Wind"" Risotto Nero   Risotto Nero    JoJo's Bizarre Adventure    Medicos Entertainment   10cm    9/2020  Medicos Entertainment Risotto Nero Nendoroid JoJo's Bizarre Adventure chibi-figure"
3266,NENDOROID MY HERO ACADEMIA HIMIKO TOGA,1650000,210/2021,5, 4/2021  1.650.000d  3/2021  2.800.000d  5/2020  1.600.000d Nendoroid My Hero Academia Himiko Toga   Himiko Toga   My Hero Academia (Boku no Hero Academia)   Good Smile Company   10cm   dot 1  11/2020  dot 2  10/2021   Good Smile Company Nendoroid Himiko Toga My Hero Academia Boku no Hero Academia chibi-figure, 4/2021  1.650.000d  3/2021  2.800.000d  5/2020  1.600.000d Nendoroid My Hero Academia Himiko Toga   Himiko Toga   My Hero Academia (Boku no Hero Academia)   Good Smile Company   10cm   dot 1  11/2020  dot 2  10/2021   Good Smile Company Nendoroid Himiko Toga My Hero Academia Boku no Hero Academia chibi-figure
3267,NENDOROID DEATH STRANDING CLIFF,1550000,11/2020,5, 4/2020  1.550.000d Nendoroid DEATH STRANDING Cliff   Cliff    DEATH STRANDING   Good Smile Company   10cm    11/2020  Cliff Good Smile Company Nendoroid DEATH STRANDING chibi-figure, 4/2020  1.550.000d Nendoroid DEATH STRANDING Cliff   Cliff    DEATH STRANDING   Good Smile Company   10cm    11/2020  Cliff Good Smile Company Nendoroid DEATH STRANDING chibi-figure
